Data Sessão,PL,Autor,Status,Votos,Presentes,Fonte
2025-10-02,131/2025,Cacau Repórter,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-GWiUIy5IE0Q-ytranscript.txt
2025-10-02,134/2025,Paulinho Nogueira,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-TgmiFJBXdpU-ytranscript.txt
2025-10-02,135/2025,Paulinho Nogueira,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-TgmiFJBXdpU-ytranscript.txt
2025-10-02,135/2025,Cacau Repórter,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,136/2025,Amanda,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-GWiUIy5IE0Q-ytranscript.txt
2025-10-02,138/2025,Sandrinho,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,138/2025,Cacau Repórter,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-NERWij9Cmqg-ytranscript.txt
2025-10-02,139/2025,Cacau Repórter,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,139/2025,Cacau Repórter,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-GWiUIy5IE0Q-ytranscript.txt
2025-10-02,141/2025,Diego Barbosa,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,142/2025,Diego Barbosa,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,142/2025,Érica Marra,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-GWiUIy5IE0Q-ytranscript.txt
2025-10-02,143/2025,Érica Marra,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-GWiUIy5IE0Q-ytranscript.txt
2025-10-02,144/2025,Cacau Repórter,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-NERWij9Cmqg-ytranscript.txt
2025-10-02,145/2025,Fidel Faria,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,147/2025,Cacau Repórter,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,147/2025,Cacau Repórter,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-NERWij9Cmqg-ytranscript.txt
2025-10-02,15/2025,Dudu do Resgate,Não identificado,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-lRcIU8VZdIM-ytranscript.txt
2025-10-02,151/2025,Cacau Repórter,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,152/2025,Sandrinho,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,152/2025,Cacau Repórter,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,153/2025,Diego Barbosa,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,154/2025,Cacau Repórter,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,155/2025,Diego Barbosa,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,156/2025,Érica Marra,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,157/2025,Paulinho Nogueira,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-TgmiFJBXdpU-ytranscript.txt
2025-10-02,157/2025,Fidel Faria,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,159/2025,Márcia Valentim,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,160/2025,Paulinho Nogueira,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,161/2025,Diego Barbosa,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,162/2025,Dudu do Resgate,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,162/2025,Paulinho Nogueira,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,163/2025,Márcia Valentim,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,163/2025,Fidel Faria,Não identificado,N/A,Chamada não identificada,video-UcelumXPU2U-ytranscript.txt
2025-10-02,164/2025,Dudu do Resgate,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,166/2025,Sandrinho,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,171/2025,Diego Barbosa,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,172/2025,Diego Barbosa,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,172/2025,Fidel Faria,Não identificado,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-1H0zliuXnBY-ytranscript.txt
2025-10-02,173/2025,Diego Barbosa,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-9WnNBpuIIa0-ytranscript.txt
2025-10-02,173/2025,Fidel Faria,Encaminhado para Comissão,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-1H0zliuXnBY-ytranscript.txt
2025-10-02,174/2025,Fidel Faria,Encaminhado para Comissão,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-1H0zliuXnBY-ytranscript.txt
2025-10-02,175/2025,Fidel Faria,Encaminhado para Comissão,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-1H0zliuXnBY-ytranscript.txt
2025-10-02,176/2025,Márcia Valentim,Encaminhado para Comissão,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-1H0zliuXnBY-ytranscript.txt
2025-10-02,177/2025,Luciano Santos,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-TgmiFJBXdpU-ytranscript.txt
2025-10-02,177/2025,Márcia Valentim,Encaminhado para Comissão,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-1H0zliuXnBY-ytranscript.txt
2025-10-02,178/2025,Márcia Valentim,Encaminhado para Comissão,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-1H0zliuXnBY-ytranscript.txt
2025-10-02,184/2025,Érica Marra,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-TgmiFJBXdpU-ytranscript.txt
2025-10-02,186/2025,Érica Marra,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-TgmiFJBXdpU-ytranscript.txt
2025-10-02,187/2025,Érica Marra,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-TgmiFJBXdpU-ytranscript.txt
2025-10-02,190/2025,Érica Marra,Em Discussão,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-TgmiFJBXdpU-ytranscript.txt
2025-10-02,192/2025,Érica Marra,Em Discussão,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-TgmiFJBXdpU-ytranscript.txt
2025-10-02,194/2025,Érica Marra,Em Discussão,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-TgmiFJBXdpU-ytranscript.txt
2025-10-02,197/2025,Dudu do Resgate,Encaminhado para Comissão,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-eiJLlMrhhGI-ytranscript.txt
2025-10-02,197/2025,Marcos Rangel,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,199/2025,Marcos Rangel,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,200/2025,Marcos Rangel,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,202/2025,Calé,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-eiJLlMrhhGI-ytranscript.txt
2025-10-02,203/2025,Calé,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-eiJLlMrhhGI-ytranscript.txt
2025-10-02,203/2025,Dudu do Resgate,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,204/2025,Calé,Aprovado (Votação Simbólica),N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-eiJLlMrhhGI-ytranscript.txt
2025-10-02,206/2025,Diego Barbosa,Não identificado,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-eiJLlMrhhGI-ytranscript.txt
2025-10-02,206/2025,Dudu do Resgate,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,208/2025,Dudu do Resgate,Não identificado,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-eiJLlMrhhGI-ytranscript.txt
2025-10-02,208/2025,Dudu do Resgate,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,209/2025,Fabinho Filé,Não identificado,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-eiJLlMrhhGI-ytranscript.txt
2025-10-02,209/2025,Fabinho Filé,Em Discussão,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,210/2025,Dudu do Resgate,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,211/2025,Fabinho Filé,Não identificado,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-eiJLlMrhhGI-ytranscript.txt
2025-10-02,213/2025,Fabinho Filé,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,214/2025,Sandrinho,Encaminhado para Comissão,N/A,"Amanda, André do Gás, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Érica Marra",video-eiJLlMrhhGI-ytranscript.txt
2025-10-02,214/2025,Fabinho Filé,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
2025-10-02,217/2025,Caio Perfister,Encaminhado para Comissão,N/A,Chamada não identificada,video-oxLspHRq6fo-ytranscript.txt
2025-10-02,218/2025,Caio Perfister,Encaminhado para Comissão,N/A,Chamada não identificada,video-oxLspHRq6fo-ytranscript.txt
2025-10-02,219/2025,Caio Perfister,Encaminhado para Comissão,N/A,Chamada não identificada,video-oxLspHRq6fo-ytranscript.txt
2025-10-02,22/2025,Fidel Faria,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Vitinho Nogueira",video-GWiUIy5IE0Q-ytranscript.txt
2025-10-02,220/2025,Caio Perfister,Encaminhado para Comissão,N/A,Chamada não identificada,video-oxLspHRq6fo-ytranscript.txt
2025-10-02,221/2025,Caio Perfister,Aprovado (Votação Simbólica),N/A,Chamada não identificada,video-oxLspHRq6fo-ytranscript.txt
2025-10-02,222/2025,Caio Perfister,Aprovado (Votação Simbólica),N/A,Chamada não identificada,video-oxLspHRq6fo-ytranscript.txt
2025-10-02,223/2025,João Miguel,Aprovado (Votação Simbólica),N/A,Chamada não identificada,video-oxLspHRq6fo-ytranscript.txt
2025-10-02,224/2025,João Miguel,Aprovado (Votação Simbólica),N/A,Chamada não identificada,video-oxLspHRq6fo-ytranscript.txt
2025-10-02,224/2025,Igor Faraco,Não identificado,N/A,Chamada não identificada,video-BsSgj42_sG4-ytranscript.txt
2025-10-02,227/2025,Sandrinho,Não identificado,N/A,"Amanda, André do Gás, Bruninho Almeida, Cacau Repórter, Caio Perfister, Calé, Dudu do Resgate, Diego Barbosa, Fabinho Filé, Fidel Faria, Igor Faraco, João Miguel, Luciano Santos, Márcia Valentim, Marcos Rangel, Maurício Lopes, Paulinho Nogueira, Totó, Vitinho Nogueira",video-kq5yMxcqBpI-ytranscript.txt
